Year,HouseHoldID,communityID,has_running_water,inhouse_shower_Bath,cooking_fuel_source,province,city,urban_nbs
2015,0540541320,0540541,2 No,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541110,0540541,2 No,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541230,0540541,2 No,3.0,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541020,0540541,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541300,0540541,2 No,3.0,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541210,0540541,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541100,0540541,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541200,0540541,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541030,0540541,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541270,0540541,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541150,0540541,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541080,0540541,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540541180,0540541,1 Yes,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542280,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542500,0540542,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542490,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542380,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542510,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542470,0540542,1 Yes,1 Hot Water Provided,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542020,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542160,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542320,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542310,0540542,1 Yes,3.0,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542070,0540542,1 Yes,3.0,,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542450,0540542,1 Yes,1 Hot Water Provided,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542140,0540542,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542250,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542430,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542220,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542010,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542190,0540542,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542130,0540542,1 Yes,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542410,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542030,0540542,1 Yes,1 Hot Water Provided,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542100,0540542,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542300,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542480,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542290,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542440,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542210,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542240,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542370,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542150,0540542,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542330,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542110,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542390,0540542,1 Yes,1 Hot Water Provided,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542090,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542270,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542520,0540542,1 Yes,3.0,7 Other,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542400,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542460,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542200,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542230,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542530,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542360,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542120,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542180,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542540,0540542,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542350,0540542,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542420,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542260,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542060,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542040,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542080,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542050,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542340,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542550,0540542,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540542170,0540542,1 Yes,1 Hot Water Provided,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543080,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543230,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543140,0540543,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543170,0540543,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543090,0540543,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543091,0540543,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543060,0540543,2 No,3.0,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543100,0540543,2 No,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543410,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543110,0540543,1 Yes,3.0,1 Coal,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543160,0540543,2 No,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543190,0540543,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543400,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543020,0540543,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543390,0540543,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543330,0540543,2 No,3.0,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543290,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543270,0540543,1 Yes,3.0,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543370,0540543,1 Yes,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543070,0540543,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543340,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543040,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543150,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543430,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543350,0540543,1 Yes,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543360,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543010,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543300,0540543,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543440,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543310,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543380,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543200,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543250,0540543,2 No,2 Water Heater Installed by The Household,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543120,0540543,2 No,2 Water Heater Installed by The Household,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543420,0540543,1 Yes,3.0,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543240,0540543,2 No,3.0,5 Electric,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543130,0540543,2 No,3.0,6 Crop Residue/Wood Burning,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543280,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543320,0540543,1 Yes,2 Water Heater Installed by The Household,2 Natural Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
2015,0540543030,0540543,2 No,2 Water Heater Installed by The Household,4 Liquefied Petroleum Gas,ËÄ´¨Ê¡,³É¶¼ÊÐ,Urban
